"SAMPLE_NUMBER","MEAN","DIFF_1","MAX","DIFF","PCT_DIFF","SD","METRIC","STATION_ID"
100,22.15,6.3075,28.4575,22.1646314679786,13.1529558961526,0.112138725993005,"RICH","ALL"
200,28.4575,4.17875,32.63625,12.8040139415527,8.71389844646022,0.129530265960314,"RICH","ALL"
300,32.63625,2.84500000000001,35.48125,8.01831953496567,5.93264518819728,0.143121100763408,"RICH","ALL"
400,35.48125,2.53125,38.0125,6.65899375205525,5.27838598686268,0.149360960151563,"RICH","ALL"
500,38.0125,1.84625,39.85875,4.6319816853263,3.8499635074549,0.162090318269154,"RICH","ALL"
600,39.85875,1.61875,41.4775,3.90271834126936,3.37556042122823,0.175604795926294,"RICH","ALL"
700,41.4775,1.6225,43.1,3.76450116009281,3.38338025231989,0.172723866634381,"RICH","ALL"
800,43.1,1.46875,44.56875,3.29547048099846,3.0627671775623,0.188308124990458,"RICH","ALL"
900,44.56875,1.245,45.81375,2.71752476057951,2.59618392242727,0.199327007369068,"RICH","ALL"
1000,45.81375,1.035,46.84875,2.20923717281679,2.15827338129497,0.204988051599351,"RICH","ALL"
1100,46.84875,1.10625,47.955,2.30685017203628,2.30685017203628,0.207398733337773,"RICH","ALL"
1200,47.955,0,0,0,0,0.2221551482351,"RICH","ALL"
100,6.91125,1.89,8.80125,21.4742224115893,14.5468539542043,0.0523344094252277,"RICH_EPHEMEROPTERA","ALL"
200,8.80125,0.98875,9.79,10.0995914198161,7.61015970752357,0.0540794904375261,"RICH_EPHEMEROPTERA","ALL"
300,9.79,0.652500000000002,10.4425,6.24850371079724,5.02212815085628,0.0527812212974659,"RICH_EPHEMEROPTERA","ALL"
400,10.4425,0.629999999999999,11.0725,5.68977195755249,4.84895131806811,0.0540499207206855,"RICH_EPHEMEROPTERA","ALL"
500,11.0725,0.401250000000001,11.47375,3.49711297526965,3.08832018472196,0.0549176622274716,"RICH_EPHEMEROPTERA","ALL"
600,11.47375,0.268749999999999,11.7425,2.28869491164572,2.06850105830286,0.0583922146805044,"RICH_EPHEMEROPTERA","ALL"
700,11.7425,0.36125,12.10375,2.98461220696065,2.78045025976525,0.0564510902861328,"RICH_EPHEMEROPTERA","ALL"
800,12.10375,0.28375,12.3875,2.29061553985872,2.18395228016163,0.0581632282742206,"RICH_EPHEMEROPTERA","ALL"
900,12.3875,0.262500000000001,12.65,2.07509881422926,2.02039638252839,0.0615287487370858,"RICH_EPHEMEROPTERA","ALL"
1000,12.65,0.168749999999999,12.81875,1.31643100926377,1.2988262459111,0.0611221719171926,"RICH_EPHEMEROPTERA","ALL"
1100,12.81875,0.17375,12.9925,1.33730998653069,1.33730998653069,0.0598119543588929,"RICH_EPHEMEROPTERA","ALL"
1200,12.9925,0,0,0,0,0.0624383926650762,"RICH_EPHEMEROPTERA","ALL"
100,5.2325,1,6.2325,16.0449257922182,10.1163378856854,0.0365252968384436,"RICH_TRICHOPTERA","ALL"
200,6.2325,0.6975,6.93,10.0649350649351,7.05614567526555,0.0391307898066038,"RICH_TRICHOPTERA","ALL"
300,6.93,0.52875,7.45875,7.08898944193063,5.34901365705615,0.044081503759708,"RICH_TRICHOPTERA","ALL"
400,7.45875,0.44125,7.9,5.58544303797468,4.46383409205868,0.045967535443707,"RICH_TRICHOPTERA","ALL"
500,7.9,0.279999999999999,8.18,3.42298288508557,2.8325746079919,0.0494019300064324,"RICH_TRICHOPTERA","ALL"
600,8.18,0.383750000000001,8.56375,4.48109764997812,3.88214466363177,0.0522054284385069,"RICH_TRICHOPTERA","ALL"
700,8.56375,0.274999999999999,8.83875,3.11129967472775,2.78199291856347,0.0522454007473295,"RICH_TRICHOPTERA","ALL"
800,8.83875,0.3125,9.15125,3.4148340390657,3.16135558927668,0.0531280413986208,"RICH_TRICHOPTERA","ALL"
900,9.15125,0.270000000000001,9.42125,2.8658617487064,2.73141122913507,0.0545590291010164,"RICH_TRICHOPTERA","ALL"
1000,9.42125,0.182499999999999,9.60375,1.90029936222829,1.84623166413757,0.054362829151606,"RICH_TRICHOPTERA","ALL"
1100,9.60375,0.28125,9.885,2.84522003034901,2.84522003034901,0.0550825519678338,"RICH_TRICHOPTERA","ALL"
1200,9.885,0,0,0,0,0.0564298161896173,"RICH_TRICHOPTERA","ALL"
100,1.29625,0.38375,1.68,22.8422619047619,13.6870263040571,0.0255352204068524,"RICH_DIPTERA","ALL"
200,1.68,0.3075,1.9875,15.4716981132076,10.9674543022737,0.0292287169983856,"RICH_DIPTERA","ALL"
300,1.9875,0.19125,2.17875,8.77796901893287,6.82122157824342,0.030326627209391,"RICH_DIPTERA","ALL"
400,2.17875,0.16,2.33875,6.84126135756281,5.70664288898797,0.0318750383444762,"RICH_DIPTERA","ALL"
500,2.33875,0.1025,2.44125,4.19866871479775,3.65581810075791,0.0333562414763982,"RICH_DIPTERA","ALL"
600,2.44125,0.07375,2.515,2.9324055666004,2.63040570664289,0.0330272470194248,"RICH_DIPTERA","ALL"
700,2.515,0.1025,2.6175,3.91595033428844,3.65581810075791,0.034295611763501,"RICH_DIPTERA","ALL"
800,2.6175,0.0374999999999996,2.655,1.41242937853106,1.33749442710654,0.0345486497420485,"RICH_DIPTERA","ALL"
900,2.655,0.0425,2.6975,1.57553290083411,1.51582701738743,0.0341804641595562,"RICH_DIPTERA","ALL"
1000,2.6975,0.0525000000000002,2.75,1.90909090909092,1.87249219794918,0.0346806231132661,"RICH_DIPTERA","ALL"
1100,2.75,0.05375,2.80375,1.91707534551939,1.91707534551939,0.0347978247993097,"RICH_DIPTERA","ALL"
1200,2.80375,0,0,0,0,0.0344859612564261,"RICH_DIPTERA","ALL"
100,21.781547029703,0.131387106042968,21.9129341357459,0.599587007513705,0.599587007513705,0.229441061014836,"PCT_EPHEMEROPTERA","ALL"
200,21.9129341357459,0.0422207851045897,21.8707133506413,0.193047133066428,0.192675179156935,0.203938598429247,"PCT_EPHEMEROPTERA","ALL"
300,21.8707133506413,0.036497843854832,21.8342155067865,0.167158943006163,0.166558451865623,0.197998569691682,"PCT_EPHEMEROPTERA","ALL"
400,21.8342155067865,0.0683156717034485,21.7658998350831,0.31386559811938,0.311759581260308,0.192738648806666,"PCT_EPHEMEROPTERA","ALL"
500,21.7658998350831,0.00922432829943531,21.7751241633825,0.042361771304832,0.042095359034498,0.191085056538906,"PCT_EPHEMEROPTERA","ALL"
600,21.7751241633825,0.0863244746028471,21.8614486379854,0.39487078844745,0.393943020446671,0.186314001503051,"PCT_EPHEMEROPTERA","ALL"
700,21.8614486379854,0.00111494980843219,21.8625635877938,0.00509981276420246,0.00508808999071193,0.188385498416312,"PCT_EPHEMEROPTERA","ALL"
800,21.8625635877938,0.0391250550985447,21.8234385326952,0.179279974784582,0.178547769350163,0.186382257833406,"PCT_EPHEMEROPTERA","ALL"
900,21.8234385326952,0.0130429015111098,21.8364814342063,0.0597298678837441,0.0595214745333134,0.184964200107938,"PCT_EPHEMEROPTERA","ALL"
1000,21.8364814342063,0.00477488495255685,21.8317065492538,0.0218713316880858,0.0217902583149178,0.18480394833276,"PCT_EPHEMEROPTERA","ALL"
1100,21.8317065492538,0.00255914201879293,21.829147407235,0.0117235088070583,0.0116786825668329,0.185081714805135,"PCT_EPHEMEROPTERA","ALL"
1200,21.829147407235,0,0,0,0,0.18398635607311,"PCT_EPHEMEROPTERA","ALL"
100,20.5051237623762,0.0612473958731421,20.4438763665031,0.299587978205028,0.298693129497329,0.233330603741289,"PCT_TRICHOPTERA","ALL"
200,20.4438763665031,0.0995105293011243,20.344365837202,0.489130652178688,0.485295921420922,0.218830358523731,"PCT_TRICHOPTERA","ALL"
300,20.344365837202,0.0584932580635993,20.4028590952656,0.286691476868418,0.285261667968693,0.206237389649612,"PCT_TRICHOPTERA","ALL"
400,20.4028590952656,0.0195657654044972,20.3832933298611,0.0959892255283093,0.0954189091040619,0.201854671582724,"PCT_TRICHOPTERA","ALL"
500,20.3832933298611,0.0581859342372439,20.3251073956238,0.286276146564283,0.283762901953346,0.198343735984451,"PCT_TRICHOPTERA","ALL"
600,20.3251073956238,0.0417904889677665,20.3668978845916,0.205188287409163,0.203805104773109,0.199125256204636,"PCT_TRICHOPTERA","ALL"
700,20.3668978845916,0.00135022271816609,20.3682481073098,0.00662905671146811,0.00658480647965435,0.198739375461946,"PCT_TRICHOPTERA","ALL"
800,20.3682481073098,0.0195865852751567,20.3878346925849,0.096069963144641,0.0955204440711304,0.196259036189568,"PCT_TRICHOPTERA","ALL"
900,20.3878346925849,0.0134451735867032,20.3743895189982,0.0659905592467747,0.0655698241206083,0.194658208571528,"PCT_TRICHOPTERA","ALL"
1000,20.3743895189982,0.0143446186627187,20.3887341376609,0.0703556119073727,0.0699562647314469,0.195888552996506,"PCT_TRICHOPTERA","ALL"
1100,20.3887341376609,0.00651592704405957,20.3822182106169,0.0319686845500726,0.0317770676225583,0.195048927643066,"PCT_TRICHOPTERA","ALL"
1200,20.3822182106169,0,0,0,0,0.194526261560749,"PCT_TRICHOPTERA","ALL"
100,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
200,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
300,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
400,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
500,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
600,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
700,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
800,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
900,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
1000,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
1100,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
1200,0,0,0,0,NA,0,"PCT_TANYTARSINI","ALL"
100,15.7897277227723,0.0698556645514561,15.7198720582208,0.444378073134028,0.439927965616395,0.23787841174136,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
200,15.7198720582208,0.0326002929559053,15.7524723511767,0.206953500562532,0.205305906839175,0.219528525641109,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
300,15.7524723511767,0.00726053230971502,15.745211818867,0.046112636611309,0.0457244409428276,0.217934162133903,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
400,15.745211818867,0.0499829166332759,15.7951947355003,0.316443813895738,0.314775945103977,0.212138122904313,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
500,15.7951947355003,0.0836922667341433,15.8788870022344,0.527066328530245,0.527066328530245,0.209956992789517,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
600,15.8788870022344,0.0831443297525123,15.7957426724819,0.526371766598602,0.52361560190467,0.210480128064067,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
700,15.7957426724819,0.00266772163424633,15.7984103941162,0.0168860130082447,0.0168004321327492,0.209077578581987,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
800,15.7984103941162,0.0292807023241171,15.8276910964403,0.184996675419717,0.184400218478768,0.207855648357653,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
900,15.8276910964403,0.0112488912851223,15.8164422051552,0.071121502163463,0.0708418120460167,0.20729784431641,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
1000,15.8164422051552,0.0154916411478023,15.831933846303,0.097850592973643,0.0975612531635397,0.205697105510353,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
1100,15.831933846303,0.00307493516997326,15.8350087814729,0.0194185883469225,0.019364928848858,0.208135334498085,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
1200,15.8350087814729,0,0,0,0,0.207055057211409,"PCT_NON_TANYTARSINI_NON_INSECTA","ALL"
100,44.4525371287129,0.039040532655946,44.4915776613688,0.0877481418013282,0.0877481418013282,0.351030574709602,"PCT_EPT","ALL"
200,44.4915776613688,0.131834659748023,44.3597430016208,0.297194372255957,0.296313744483133,0.322142162725427,"PCT_EPT","ALL"
300,44.3597430016208,0.0188732104919609,44.3786162121128,0.0425277129006326,0.0424197375863076,0.318287004669772,"PCT_EPT","ALL"
400,44.3786162121128,0.0565695112956348,44.3220467008171,0.127632894928094,0.127146561819391,0.311725502888549,"PCT_EPT","ALL"
500,44.3220467008171,0.0824093171173388,44.2396373836998,0.18627936843737,0.185224533381502,0.310691026564484,"PCT_EPT","ALL"
600,44.2396373836998,0.135117080022134,44.3747544637219,0.304490879228633,0.303691366151427,0.306002671425781,"PCT_EPT","ALL"
700,44.3747544637219,0.00245857312075515,44.3722958906012,0.00554078411181766,0.00552592928816251,0.306477962674342,"PCT_EPT","ALL"
800,44.3722958906012,0.00166948066270578,44.3739653712639,0.00376229766426716,0.00375235213148074,0.306730208575517,"PCT_EPT","ALL"
900,44.3739653712639,0.00445032646648258,44.3695150447974,0.0100301444854408,0.0100026267900738,0.307367656838871,"PCT_EPT","ALL"
1000,44.3695150447974,0.0174929253282841,44.3870079701257,0.0394100123623055,0.0393173860037623,0.306435860295418,"PCT_EPT","ALL"
1100,44.3870079701257,0.0131226212723732,44.3738853488533,0.0295728471131327,0.029494618896752,0.306303774612713,"PCT_EPT","ALL"
1200,44.3738853488533,0,0,0,0,0.305708588704666,"PCT_EPT","ALL"
100,2.16586633663366,0.0310991775138842,2.13476715911978,1.45679482565711,1.43125972369738,0.072510626957081,"PCT_PLECOPTERA","ALL"
200,2.13476715911978,0.00989665465769551,2.14466381377747,0.461454825419196,0.455468097334015,0.0634168428245741,"PCT_PLECOPTERA","ALL"
300,2.14466381377747,0.00312220371680549,2.14154161006067,0.145792344269091,0.143691402354513,0.0576651111085859,"PCT_PLECOPTERA","ALL"
400,2.14154161006067,0.0313119258123069,2.17285353587298,1.44105091739314,1.44105091739314,0.0568380984511863,"PCT_PLECOPTERA","ALL"
500,2.17285353587298,0.0334477111795306,2.13940582469345,1.56341124219961,1.53934495019208,0.0548312531403726,"PCT_PLECOPTERA","ALL"
600,2.13940582469345,0.00700211645152526,2.14640794114497,0.326224867011538,0.322254415031801,0.053381269561085,"PCT_PLECOPTERA","ALL"
700,2.14640794114497,0.00492374564736098,2.14148419549761,0.229922109988622,0.226602739948728,0.0524097005691184,"PCT_PLECOPTERA","ALL"
800,2.14148419549761,0.0212079504860956,2.16269214598371,0.980627341042527,0.976041419081428,0.052426338374477,"PCT_PLECOPTERA","ALL"
900,2.16269214598371,0.00404805439088429,2.15864409159282,0.187527643239109,0.186301300297166,0.0525281701123853,"PCT_PLECOPTERA","ALL"
1000,2.15864409159282,0.00792319161812349,2.16656728321094,0.365702541505242,0.364644532515176,0.0526628507466139,"PCT_PLECOPTERA","ALL"
1100,2.16656728321094,0.0040475522095238,2.16251973100142,0.187168336616723,0.186278188690598,0.0516747344377343,"PCT_PLECOPTERA","ALL"
1200,2.16251973100142,0,0,0,0,0.0512523820931603,"PCT_PLECOPTERA","ALL"
100,35.7564975247525,0.0671275138597593,35.8236250386122,0.187383364434522,0.187230920948942,0.294714221395099,"PCT_ELMIDAE","ALL"
200,35.8236250386122,0.014013167219602,35.8096118713926,0.0391324186085266,0.0390852878808971,0.262687344160009,"PCT_ELMIDAE","ALL"
300,35.8096118713926,0.0240004064294226,35.7856114649632,0.0670671966941819,0.0669415257701576,0.250851709144164,"PCT_ELMIDAE","ALL"
400,35.7856114649632,0.0327353910937873,35.818346856057,0.0913928027592699,0.0913049965609966,0.248182502123951,"PCT_ELMIDAE","ALL"
500,35.818346856057,0.0344457914059717,35.852792647463,0.0960756160466322,0.0960756160466322,0.246040854072363,"PCT_ELMIDAE","ALL"
600,35.852792647463,0.0804299113034048,35.7723627361596,0.224838129638287,0.224333741848967,0.245361159262658,"PCT_ELMIDAE","ALL"
700,35.7723627361596,0.00737146337335304,35.7649912727862,0.0206108350960567,0.020560360376487,0.242766622850976,"PCT_ELMIDAE","ALL"
800,35.7649912727862,0.0316110090845427,35.7333802637017,0.0884635286425827,0.088168889367617,0.241082490082114,"PCT_ELMIDAE","ALL"
900,35.7333802637017,0.0146582796833101,35.748038543385,0.0410044306781206,0.0408846246021713,0.241543450432302,"PCT_ELMIDAE","ALL"
1000,35.748038543385,0.00255814890036277,35.7454803944846,0.0071565660109508,0.00713514544185385,0.239465229507388,"PCT_ELMIDAE","ALL"
1100,35.7454803944846,0.00327301628774279,35.7487534107724,0.00915560956807103,0.00912904141087709,0.240585594139738,"PCT_ELMIDAE","ALL"
1200,35.7487534107724,0,0,0,0,0.23978940703755,"PCT_ELMIDAE","ALL"
100,13.5041707920792,0.0750849182548947,13.4290858738243,0.55912158847125,0.556012800866939,0.203186911255675,"PCT_HYDROPSYCHIDAE","ALL"
200,13.4290858738243,0.00720992641477203,13.4362958002391,0.0536600750829238,0.0533903675077997,0.18769041310709,"PCT_HYDROPSYCHIDAE","ALL"
300,13.4362958002391,0.0203615380693734,13.4566573383085,0.151312005332915,0.150779624923852,0.177817723294781,"PCT_HYDROPSYCHIDAE","ALL"
400,13.4566573383085,0.0192807406752351,13.4759380789837,0.143075313660755,0.142776190942017,0.174273324126484,"PCT_HYDROPSYCHIDAE","ALL"
500,13.4759380789837,0.0239867883666047,13.4519512906171,0.178314564544519,0.177625037004671,0.172444753990206,"PCT_HYDROPSYCHIDAE","ALL"
600,13.4519512906171,0.0257828258827946,13.4777341164999,0.191299410271274,0.190924909642859,0.173472225228674,"PCT_HYDROPSYCHIDAE","ALL"
700,13.4777341164999,0.0209533698803011,13.4567807466196,0.155708636967758,0.155162210275,0.173378826745069,"PCT_HYDROPSYCHIDAE","ALL"
800,13.4567807466196,0.0205649913524013,13.477345737972,0.152589328434753,0.152286220820486,0.171204018196318,"PCT_HYDROPSYCHIDAE","ALL"
900,13.477345737972,0.00334708403179462,13.4806928220038,0.0248287241315325,0.0247855576127476,0.168671644642176,"PCT_HYDROPSYCHIDAE","ALL"
1000,13.4806928220038,0.0258452488724821,13.4548475731313,0.192088752637331,0.191387159348143,0.170045100981721,"PCT_HYDROPSYCHIDAE","ALL"
1100,13.4548475731313,0.0126159267035977,13.4674634998349,0.0936770810906772,0.0934224462785785,0.169305267402981,"PCT_HYDROPSYCHIDAE","ALL"
1200,13.4674634998349,0,0,0,0,0.168951929788209,"PCT_HYDROPSYCHIDAE","ALL"
100,1.6957797029703,0.0176316772779035,1.67814802569239,1.05066281448138,1.01271018538291,0.0591975736358756,"PCT_CHIRONOMIDAE","ALL"
200,1.67814802569239,0.0628907761674851,1.74103880185988,3.61225586128819,3.61225586128819,0.0517653052008076,"PCT_CHIRONOMIDAE","ALL"
300,1.74103880185988,0.0203681409809813,1.7206706608789,1.18373268307937,1.16988437932703,0.0492644259299378,"PCT_CHIRONOMIDAE","ALL"
400,1.7206706608789,0.0165727394769624,1.70409792140193,0.97252272119012,0.951888002683134,0.0482358552642077,"PCT_CHIRONOMIDAE","ALL"
500,1.70409792140193,0.012095294117034,1.71619321551897,0.704774614400073,0.694717090975407,0.0462512041965338,"PCT_CHIRONOMIDAE","ALL"
600,1.71619321551897,0.00290008180284929,1.71329313371612,0.169269446411603,0.166571922449474,0.0461810992604434,"PCT_CHIRONOMIDAE","ALL"
700,1.71329313371612,0.0017614960161576,1.71153163769996,0.102919278695005,0.101175000481085,0.0457365897643262,"PCT_CHIRONOMIDAE","ALL"
800,1.71153163769996,0.0041542175677336,1.7156858552677,0.242131597400471,0.23860568548477,0.0440567281884463,"PCT_CHIRONOMIDAE","ALL"
900,1.7156858552677,0.0089418769277112,1.70674397833998,0.523914368012492,0.513594350577309,0.0442605866718234,"PCT_CHIRONOMIDAE","ALL"
1000,1.70674397833998,0.0174042618684982,1.72414824020848,1.00944115260029,0.999648132477344,0.043758834783049,"PCT_CHIRONOMIDAE","ALL"
1100,1.72414824020848,0.00669365580605419,1.71745458440243,0.389742812814068,0.38446333297705,0.0439182065923806,"PCT_CHIRONOMIDAE","ALL"
1200,1.71745458440243,0,0,0,0,0.0435024869268244,"PCT_CHIRONOMIDAE","ALL"
100,6.95538366336634,0.0879027579206344,6.8674809054457,1.27998547256142,1.26380890221217,0.16475011345262,"PCT_CORBICULIDAE","ALL"
200,6.8674809054457,0.0574181983510611,6.92489910379676,0.829155739172864,0.825521655311121,0.155323295264157,"PCT_CORBICULIDAE","ALL"
300,6.92489910379676,0.0539006205273251,6.87099848326944,0.78446561527514,0.774948200359055,0.154832532323298,"PCT_CORBICULIDAE","ALL"
400,6.87099848326944,0.00917364366917539,6.86182483960026,0.133691020735962,0.13189270517876,0.149132634700453,"PCT_CORBICULIDAE","ALL"
500,6.86182483960026,0.054584976448762,6.91640981604902,0.7892096897165,0.784787426411262,0.147856731926946,"PCT_CORBICULIDAE","ALL"
600,6.91640981604902,0.0198213100445157,6.93623112609354,0.285764843820581,0.284977953824655,0.147176531182204,"PCT_CORBICULIDAE","ALL"
700,6.93623112609354,0.00285670325170173,6.93908782934524,0.04116828208487,0.0410718285282787,0.148731009396386,"PCT_CORBICULIDAE","ALL"
800,6.93908782934524,0.0135711459529952,6.92551668339225,0.195958606027758,0.195117143925127,0.146437744190471,"PCT_CORBICULIDAE","ALL"
900,6.92551668339225,0.02902145459477,6.89649522879748,0.420814538862958,0.417251671501956,0.145921721518972,"PCT_CORBICULIDAE","ALL"
1000,6.89649522879748,0.0328440564670895,6.92933928526457,0.473985399112053,0.472210564603037,0.145070229926033,"PCT_CORBICULIDAE","ALL"
1100,6.92933928526457,0.019558281543671,6.94889756680824,0.281458768900151,0.281196300452605,0.146114602751015,"PCT_CORBICULIDAE","ALL"
1200,6.94889756680824,0,0,0,0,0.146339198596982,"PCT_CORBICULIDAE","ALL"
